356
4357.000000	0.441800	0.441800	0.441800	0.441800
4358.000000	0.441600	0.441600	0.441600	0.441600
4359.000000	0.440800	0.440800	0.440800	0.440800
4360.000000	0.441500	0.441500	0.441500	0.441500
4361.000000	0.441200	0.441200	0.441200	0.441200
4362.000000	0.441400	0.441400	0.441400	0.441400
4363.000000	0.440700	0.440700	0.440700	0.440700
4364.000000	0.439900	0.439900	0.439900	0.439900
4365.000000	0.439600	0.439600	0.439600	0.439600
4366.000000	0.439800	0.439800	0.439800	0.439800
4367.000000	0.439500	0.439500	0.439500	0.439500
4368.000000	0.439200	0.439200	0.439200	0.439200
4369.000000	0.438000	0.438000	0.438000	0.438000
4370.000000	0.438200	0.438200	0.438200	0.438200
4371.000000	0.438400	0.438400	0.438400	0.438400
4372.000000	0.438100	0.438100	0.438100	0.438100
4373.000000	0.437400	0.437400	0.437400	0.437400
4374.000000	0.436600	0.436600	0.436600	0.436600
4375.000000	0.436300	0.436300	0.436300	0.436300
4376.000000	0.436000	0.436000	0.436000	0.436000
4377.000000	0.434800	0.434800	0.434800	0.434800
4378.000000	0.434500	0.434500	0.434500	0.434500
4379.000000	0.433700	0.433700	0.433700	0.433700
4380.000000	0.432400	0.432400	0.432400	0.432400
4381.000000	0.430700	0.430700	0.430700	0.430700
4382.000000	0.428400	0.428400	0.428400	0.428400
4383.000000	0.427700	0.427700	0.427700	0.427700
4384.000000	0.424400	0.424400	0.424400	0.424400
4385.000000	0.421200	0.421200	0.421200	0.421200
4386.000000	0.417900	0.417900	0.417900	0.417900
4387.000000	0.412700	0.412700	0.412700	0.412700
4388.000000	0.407000	0.407000	0.407000	0.407000
4389.000000	0.400800	0.400800	0.400800	0.400800
4390.000000	0.393200	0.393200	0.393200	0.393200
4391.000000	0.383500	0.383500	0.383500	0.383500
4392.000000	0.373400	0.373400	0.373400	0.373400
4393.000000	0.362800	0.362800	0.362800	0.362800
4394.000000	0.350600	0.350600	0.350600	0.350600
4395.000000	0.337000	0.337000	0.337000	0.337000
4396.000000	0.322400	0.322400	0.322400	0.322400
4397.000000	0.307800	0.307800	0.307800	0.307800
4398.000000	0.292700	0.292700	0.292700	0.292700
4399.000000	0.276600	0.276600	0.276600	0.276600
4400.000000	0.260500	0.260500	0.260500	0.260500
4401.000000	0.243800	0.243800	0.243800	0.243800
4402.000000	0.227700	0.227700	0.227700	0.227700
4403.000000	0.212000	0.212000	0.212000	0.212000
4404.000000	0.195800	0.195800	0.195800	0.195800
4405.000000	0.179600	0.179600	0.179600	0.179600
4406.000000	0.164400	0.164400	0.164400	0.164400
4407.000000	0.151100	0.151100	0.151100	0.151100
4408.000000	0.138800	0.138800	0.138800	0.138800
4409.000000	0.126500	0.126500	0.126500	0.126500
4410.000000	0.114700	0.114700	0.114700	0.114700
4411.000000	0.103900	0.103900	0.103900	0.103900
4412.000000	0.094500	0.094500	0.094500	0.094500
4413.000000	0.085600	0.085600	0.085600	0.085600
4414.000000	0.077700	0.077700	0.077700	0.077700
4415.000000	0.069400	0.069400	0.069400	0.069400
4416.000000	0.062400	0.062400	0.062400	0.062400
4417.000000	0.056000	0.056000	0.056000	0.056000
